id,user_id,text,retweet_count,posted_at
6260,19,Para donar @trafficLARA @UnaAyudaita_ @spvzla @fundacionusum http://t.co/Fe9g19mML9,9,2014-11-09 22:02:43 +0000
6261,19,@trafficLARA @aryekk pediatrico puedes conseguir en la farmacia profesional..Debes llevar el recipe y ellos lo preparan alli,0,2014-11-09 21:52:57 +0000
6262,19,"RT @trafficLARA: via @jacquelinemene2:  con urgencia locion o unguento Cromus. 0,003% Teinmun y Protopic o Tacroz por favor si saben donde ???",3,2014-11-09 21:49:12 +0000
6263,19,"RT @ANABEL804: @DONANDOTRATAMI @trafficVALENCIA  se necesita urgente!! Cardioxame  04 amp.500mg o desrazoxane misma dosis para@eunidelv, ce???",2,2014-11-09 21:42:58 +0000
6264,19,RT @trafficLARA: via @Jhavier_viskya: Bd :) Necesito Betaduo o Betagen Amp. Quien sepa de algo por favor llamar a estes numero 04125164463 ???,11,2014-11-09 21:53:41 +0000
6265,19,RT @spvzla: #Donaci??n #ServicioP??blico @_mimijoha dona coumadin de 5mg RT CC @ReporteYa / @DONANDOTRATAMI,1,2014-11-09 21:42:22 +0000
6266,19,@spvzla @FuerzaVzla2014 pregunte en Locatel que han tenido existencia,0,2014-11-09 21:43:56 +0000
6267,19,@spvzla @BELANAVIC en farmatodo esta llegando,0,2014-11-09 21:42:48 +0000
6268,19,"@UnaAyudaita_ Gracias, que Dios les bendiga, sigamos construyendo una Venezuela en +",1,2014-11-09 21:38:55 +0000
6269,19,RT @zula8: @spvzla @AyudaMedicinasV @amoamali NECESITO CON CAR?ÅCTER DE URGENCIA STE MDICAMNTO.GRA @DONANDOTRATAMI @MARACAYACTIVA http://t.c???,3,2014-11-09 21:41:56 +0000
6270,19,@tourrumbero1 no disponemos,0,2014-11-06 15:19:11 +0000
6271,19,RT @LoMejordlaGente: @NicolasMaduro @DONANDOTRATAMI @dirsaludlara para hijo d amiga: anticonvulsivo Valcote de 250mg/ Valpron/ Equival 0414???,2,2014-11-09 21:35:44 +0000
6272,19,RT @anarruti: @LucioQuincioC @DONANDOTRATAMI @trafficVALENCIA @trafficARC se requiere Albumina Humana para paciente de la tercera edad en V???,1,2014-11-06 15:18:56 +0000
6273,19,RT @spvzla: #ServicioP??blico @sryrecardona solicita #Ayuda para ubicar Colchicina 0.5 *Ccs o cualquier parte del pa??s / @DONANDOTRATAMI,2,2014-11-06 15:18:45 +0000
6274,19,RT @spvzla: #ServicioP??blico @Beatrixbg solicita #Urgente Dacarbacina en ampollas *Barquisimeto / @DONANDOTRATAMI,2,2014-11-02 22:24:20 +0000
6275,19,@ninomanzanilla Que Dios le de consuelo en este momento tan dificil. Le acompa??amos.,0,2014-11-03 18:49:25 +0000
6276,19,RT @spvzla: #ServicioP??blico @LuxcyM solicita #Donaci??n Parches Exelon 5mg y Ebixa tab p/sra 91a??os c/demencia senil 04162094488 *Ccs / @DO???,5,2014-11-02 22:23:51 +0000
6277,19,"RT @spvzla: #Donaci??n #ServicioP??blico @hectorojeda1 dona 4 cajas TRANGOREX 200MG ??""?04242735967 / @DONANDOTRATAMI http://t.co/OXFyZ7qJRL",5,2014-11-01 09:34:53 +0000
6278,19,RT @mariu55: @FarmaciaBandrog @DONANDOTRATAMI @Farmatodo @FundacionBADAN. Por favor necesito trileptal jarabe al 6% o pastilla 300 o 600 es???,3,2014-11-09 21:36:50 +0000
6279,19,"RT @spvzla: #Donaci??n #ServicioP??blico @hectorojeda1 para donar Remeron,Pentoxifilina,Naclodin telf.04242735967 http://t.co/QtiJEAcI3N / @D???",5,2014-11-02 22:24:06 +0000
6280,19,RT @luzm029: @DONANDOTRATAMI Se necesita con #Urgencia Dexafar 4 mg quien pueda informar por esta v??a o al 4164286333 mil gracias.,1,2014-11-01 09:34:47 +0000
6281,19,"RT @zizou7310: ???@hualahu solicita en #Donaci??n Clexane 80MG (o equivalente) por embarazo de trillizos *Ccs"" @SOSDonaciones @SOSmedicina @DO???",5,2014-11-01 09:34:36 +0000
6282,19,RT @CuponManiaVe: ??Cu?!les son los s??ntomas de un infarto en mujeres? http://t.co/iCwm0J2LcS http://t.co/F0FgXzhLR4 s,1,2014-11-01 09:33:58 +0000
6283,19,"RT @ileanaacostam: @DONANDOTRATAMI @trafficVALENCIA  buenas noches por favor necesito estos medicamentos para mi hijo EUTHYROX 50MCG,VALCOT???",4,2014-10-30 10:16:40 +0000
6284,19,"RT @spvzla: #ServicioP??blico v??a @urrito58 ??! @LaAngelGuerrera solicita #Urgente CARBOPLATINO 50mg informar d??nde hay al ??""?04124978412 / @DON???",2,2014-10-30 10:16:25 +0000
6285,19,RT @spvzla: #ServicioP??blico @Isis846 solicita en #Donaci??n Bendamustina clorh 100mg 8 AMP llamar al 0416-2199574 Sr. William / @DONANDOTRA???,1,2014-10-30 10:16:20 +0000
6286,19,RT @Judygolb11: @DONANDOTRATAMI por favor a donde se puede conseguir COAPROVEL de 150/12.5mgr#Urgente,2,2014-10-30 10:16:28 +0000
6287,19,"RT @jhoendrychacin: @DONANDOTRATAMI buenas tengo pa donar bactrimel, vibramicina, solugel, niosilin, epiduo gel, terramicina, sr. juan 0414???",3,2014-10-28 18:58:53 +0000
6288,19,"RT @jhoendrychacin: @DONANDOTRATAMI buenas pa donar vibramicina 100mg, bactrimel 400mg-80mg, solugel, niosilin, epiduo gel, terramicina, s???",1,2014-10-28 18:58:47 +0000
6289,19,@Akiztapp @ade_ortiz en Farmatodo habia,0,2014-10-28 03:07:55 +0000
6290,19,@spvzla @TotoArteaga hola tenemos Ferganix si le sirve,0,2014-10-27 02:33:35 +0000
6291,19,RT @ConDosT: @DONANDOTRATAMI @FLaPastillita @Donatumed Hola!  requiero ?Åcido Valproico y Epamin tabletas para adultos. Gracias #24O,6,2014-10-26 04:49:38 +0000
6292,19,RT @spvzla: #Donaci??n #ServicioP??blico una amiga tiene para donar 9 pastillas Secotex Ocas V-ene2015 y Provera 10mg 20 TAB *Ccs / @DONANDOT???,4,2014-10-28 03:07:27 +0000
6293,19,"RT @Ricardolinaresm: Por favor, mi pap?! necesita para tratar el c?!ncer:-Ranitidina 6 ampollas-Dexametazona 8mgx6semanas-Metroclopramida ???",663,2014-10-26 04:46:19 +0000
6294,19,RT @ConDosT: @Donatumed @FLaPastillita @DONANDOTRATAMI tengo para donar ampollas de Primperan/Irtopan 10mg para administraci??n endovenosa #???,1,2014-10-26 04:49:36 +0000
6295,19,RT @spvzla: #ServicioP??blico @gerardo47733126 necesita Losartan 50mg y pa??al para adulto talla G *Villa de Cura / @DONANDOTRATAMI,5,2014-10-24 02:51:55 +0000
6296,19,RT @adriromerosilva: @DONANDOTRATAMI Necesito urgente 1ampolla de PROTAMINA para un ni??o en quir??fano  #JMDeLosR??os / Contactar a @kennyant???,3,2014-10-24 02:51:43 +0000
6297,19,RT @spvzla: #ServicioP??blico @adacarolinapere #Urgente necesita Dostinex 0.5mg de 8 tabletas *Bqto / @DONANDOTRATAMI,7,2014-10-24 02:51:53 +0000
6298,19,RT @ade_ortiz: @Perroporfiao @3mrmarlon @Akiztapp necesita urgente para ni??o(7a#os) con leucemia trileptal al 6% @Alsuita @AyudaMedicinasV ???,1,2014-10-24 02:50:36 +0000
6299,19,@ACLAVE hola cual tienen?,0,2014-10-24 02:50:22 +0000
6300,19,@ade_ortiz @Perroporfiao @3mrmarlon @Akiztapp @Alsuita @AyudaMedicinasV busquen en Farmatodo ayer se consiguieron Varios,1,2014-10-24 02:51:11 +0000
6301,19,UrGente para un BeBe necesitamos Albumina quien nos ayuda por favor @Farmaignacio @JoseLuisYepez @zaibelgil @elimpulsocom @Radiominuto790,6,2014-10-23 19:20:58 +0000
6302,19,@Maribel_18_m hoy tenia Farmatodo,0,2014-10-22 22:30:10 +0000
6303,19,@ocarinaespinoza 04245149091,0,2014-10-23 19:31:31 +0000
6304,19,@spvzla @Amorysabiduria Farmatodo tenia hoy,0,2014-10-22 22:29:53 +0000
6305,19,"RT @FarmaciaLaManga: #ServicioP??blico @DONANDOTRATAMI Tenemos disponible BACQURE INYECCI?""N 500MGS. IV Info al 02532925037",3,2014-10-22 22:26:23 +0000
6306,19,"RT @FusaintVE: @Radiominuto790 @DONANDOTRATAMI DISPONEMOS DE: INDOCID, COMUNICARSE POR (0212) 5502077 / 2143425,o web: http://t.co/yPkXh0hw???",3,2014-10-22 22:26:01 +0000
6307,19,"RT @FusaintVE: @Maribel_18_m @DONANDOTRATAMI DISPONEMOS DE: ILTUX, COMUNICARSE POR (0212) 5502077 / 2143425,o web: http://t.co/yPkXh0hwlj R???",3,2014-10-22 22:25:52 +0000
6308,19,RT @turecipeonline: URGENTE @ejps31 solicita Eutirox 125mg y 25mg en cualquier ciudad de Venezuela #ViaTuRecipeOnline @DONANDOTRATAMI,6,2014-10-22 11:27:28 +0000
6309,19,RT @LoMejordlaGente: @NicolasMaduro @dirsaludlara @DONANDOTRATAMI #Oracion #medicina para sra. de #Barquisimeto Fluconazol pastillas o ampo???,1,2014-10-21 13:32:24 +0000
6310,19,RT @spvzla: #ServicioP??blico @pelumocho solicita #Ayuda para ubicar Metronidazol 250mg p/ni??a hospitalizada *Mcbo / @DONANDOTRATAMI,3,2014-10-22 22:26:06 +0000
6311,19,Hoy la gran Verbena HONIM @ingridgastelo @juanandresp @almaomariangel @PadreChulalo @Rafaelnajul @CuentosDeAda http://t.co/TEdrQVJCkx,5,2014-10-19 10:05:44 +0000
6312,19,Hoy la verbena del Honim @chachy105 @hiribarren2 @elimpulsocom @elinformadorve @laprensalara @zaibelgil @josbarreras http://t.co/O7HSD5toQY,3,2014-10-19 10:03:39 +0000
6313,19,Hoy la gran Verbena del Honim @JoseLuisYepez @gabiteran @NotiPromar @trafficLARA @Radiominuto790 @alfredojmora http://t.co/qCOZI6AW1L,1,2014-10-19 10:01:20 +0000
6314,19,RT @LoMejordlaGente: Javier Martinez 5 a??os #leucemia #Oracion y  Metrotexate Amp.50mg 04161055098 #Barquisimeto @NicolasMaduro @dirsaludla???,2,2014-10-20 18:28:01 +0000
6315,19,"RT @maye_rds: Se necesita con urgencia METOTREXATO 2,5 mg @FLaPastillita @FusaintVE @spvzla @Farmatodo @Farmaplus_ve @DONANDOTRATAMI #Lara",6,2014-10-19 02:54:44 +0000
6316,19,RT @Iridesc3nt: @DONANDOTRATAMI @AyudaMedicinasV @spvzla RT @dracobrayant Necesito con catacter de urgencia vidaza de 100 mg,2,2014-10-19 02:54:36 +0000
6317,19,RT @emicrist: @DONANDOTRATAMI necesito con urgencia HYDREA de 500mg para paciente con trombosistopenia esencial..,2,2014-10-19 02:54:39 +0000
6318,19,RT @spvzla: #ServicioP??blico @idoiaarriaga1 URGE Dacarbacina 42 Amp 200mg p/Joven 15a c/Linfoma Hodking *Ccs http://t.co/scYtwU3Els / @DONA???,3,2014-10-17 21:15:34 +0000
6319,19,RT @HdezAleida: @DONANDOTRATAMI TENGO PARA DONAR EL MEDICAMENTO DUOPRESS ESTOY EN CARACAS. http://t.co/r5Z8F3A6Xc,8,2014-10-15 14:57:53 +0000
6320,19,RT @FrenteMaritimo: .@DONANDOTRATAMI  #URGENTE #NvaEsparta Senecesita DREN DE ASPIRACION X VACIO CERRADO para adulto mayor 04267882001 http???,2,2014-10-15 00:21:24 +0000
6321,19,RT @spvzla: #ServicioP??blico @hperezpereira solicita #Ayuda para ubicar Benzetacil LA 1.200.000 UI AMP (3 ampollas) *Caracas / @DONANDOTRAT???,3,2014-10-15 00:21:16 +0000
6322,19,"RT @ade_ortiz: @spvzla Pac de Ca de Mama necesita Urgente un Cateter Venoso Central, en Guanare @DONANDOTRATAMI @Akiztapp @FacmeAcarigua",5,2014-10-15 00:21:19 +0000
6323,19,"RT @yoma0020: @FusaintVE DISPONEMOS DE carboplatino 150 mg, INF. 0212 5502077; info@fusaint.org, http://t.co/qILxlWmc7E .@DONANDOTRATAMI",9,2014-10-14 12:13:40 +0000
6324,19,RT @chepafer: @DONANDOTRATAMI PARA 1 NINA RECLUIDA EN  JM DE LOS RIOS SE REQUIERE VITAMINA K ENDOVENOSA. GRACIAS,4,2014-10-14 12:13:58 +0000
6325,19,Necesitamos URGENTE NORVAC para una abuelita,0,2014-10-14 12:13:06 +0000
6326,19,"RT @Lomejordsermama: El 41% de los ni??os que consumen leche, lo hacen a trav??s del cereal; y esto constribuye al desarrollo??? http://t.co/2z???",2,2014-10-10 16:31:03 +0000
6327,19,RT @aleacevedo78: @DONANDOTRATAMI Hola buenas tardes por favor tendr?!n disponible KELOCOTE o CIKOFF gracias!!!,1,2014-10-10 01:16:23 +0000
6328,19,RT @neylis_martinez: @DONANDOTRATAMI buenas noches tendran al alcanze maxifloxacina de 400 mg o de la que tenga por faes urgente numero de ???,1,2014-10-14 12:13:27 +0000
6329,19,RT @lecter461: RT @spvzla: #ServicioP??blico @DiuzkaNeazoa solicita Euthyox 25mg p/obrina 6a??os *Guarenas-Miranda / @DONANDOTRATAMI,2,2014-10-10 01:16:15 +0000
6330,19,RT @ade_ortiz: @SOSDonaciones @SOSMedicina @DONANDOTRATAMI @drofarma se necesita URGENTE amp d (desmopresina) para pac en guanare portuguesa,3,2014-10-10 01:16:03 +0000
6331,19,RT @spvzla: #ServicioP??blico RT @Ninosalasdfe Urge Para Guerrera con LLA leucovarina tabletas15mg y Mercaptopurina 50mg *Mcy / @DONANDOTRAT???,1,2014-10-10 01:15:56 +0000
6332,19,RT @xkcrx: #ServicioPublico @DONANDOTRATAMI RT @racacaaa: Mi hija d 2 a??os sufre d leucemia necesita un cateter hickman o groshong 5.5 fr o???,1,2014-10-10 01:15:44 +0000
6333,19,"RT @rossanaorlando: ""@robertcohen15:Jes??s, requiere recursos para ciclos de quimio. 175mil. Su mami Luisa 04149511159 http://t.co/Lb4vgxL1y???",40,2014-10-10 01:15:49 +0000
6334,19,@elmadrugonazo el paciente que necesita Rocephin comunicarse con nosotros 04245149091 @JoseLuisYepez,0,2014-10-09 10:58:57 +0000
6335,19,"@elmadrugonazo la Verbena del HONIM ES el 19 de Octubre, es decir el proximo domingo @JoseLuisYepez",0,2014-10-09 10:59:31 +0000
6336,19,"@elmadrugonazo la Verbena del HONIM ES el 19 de Octubre, es decir el proximo domingo",0,2014-10-09 10:55:56 +0000
6337,19,@elmadrugonazo el paciente que necesita Rocephin comunicarse con nosotros 04245149091,0,2014-10-09 10:54:16 +0000
6338,19,"RT @zizou7310: ???@Cuaimadeverdad: #donacion o indicar dond ubicar: Benicar Amlo 20/5 mgs, para sra mayor"" @ayudasocialmed @quientieneun @DON???",3,2014-10-09 10:48:45 +0000
6339,19,"RT @mednoza_alfredo: @DONANDOTRATAMI buenos dias tendran ZALDIAR, TRAMAL o UTRACET? #URGENTE p/oncologico!",2,2014-10-09 10:48:05 +0000
6340,19,"RT @spvzla: #ServicioP??blico RT @yoestoybuscando ATENCION ""@dcrr1983: amigos quien tendra para donar unas muletas p/ni??a de 9 a??os"" / @DONA???",3,2014-10-09 10:48:00 +0000
6341,19,"RT @PublServ: ""@spvzla: #ServicioP??blico @John_2809 solicita #Ayuda para ubicar Valcote 500mg y Trileptal 600mg *Barinas / @DONANDOTRATAMI""",6,2014-10-09 10:48:49 +0000
6342,19,RT @spvzla: #ServicioP??blico @JavierDarnot necesita #Urgente Vtamina K p/sobrina 2meses hospitalizada *Ccs / @DONANDOTRATAMI,3,2014-10-09 10:47:46 +0000
6343,19,"RT @aleacevedo78: @DONANDOTRATAMI ""@SIHL2008: Buen d??a tenemos 3 cajitas d #Novarona 200 mg, info por esta v??a http://t.co/XEnDLLw6Fg @ElNa???",3,2014-10-09 10:47:38 +0000
6344,19,"RT @milo2316: @DONANDOTRATAMI Buenos d??as, por favor ser?! que tienen para donar Trileptal u Oxicodal de 600 ?? 300 mg, es Urgente, muchas gr???",2,2014-10-09 10:47:54 +0000
6345,19,"RT @aleacevedo78: @DONANDOTRATAMI ""@nacariperez: Agradezco a cualquier qu pueda ayudarme a conseguir ""VALPRON"" o DEPAKINE en cualquiera de ???",1,2014-10-09 10:47:20 +0000
6346,19,"RT @mafermirandac: ""@DaniThinks_: Valeria ncesita ayuda!! Hacer RTT @Discoverywhat @ElCurderoPzo @cirujano http://t.co/N3KisoBN49""@DONANDOT???",3,2014-10-09 10:48:21 +0000
6347,19,RT @ingridescobarm: @DONANDOTRATAMI @Donatumed hola. urge para mi prima ampollas de betagen solspen. agradecemos si saben donde pueden cons???,1,2014-10-09 10:47:16 +0000
6348,19,"RT @mednoza_alfredo: @DONANDOTRATAMI tienen ZALDIAR, ULTRACET o TRAMAL LONG? p/paciente oncol??gico!",1,2014-10-09 10:47:09 +0000
6349,19,"RT @PublServ: ""@rossanaorlando: ""@360UCV: #ServicioP??blico @nadezkat tiene en donaci??n 3 cajas de Ondansetron"" @DONANDOTRATAMI @spvzla""",5,2014-10-08 03:36:12 +0000
6350,19,"RT @rossanaorlando: @DONANDOTRATAMI URGENTE,hay DESESPERACI?""N,por encontrar SUFADIAZINA de plata!QUEMADURA 98%/;Inf:0424 9478106;0286 99441???",6,2014-10-07 10:43:37 +0000
6351,19,RT @tor_1805: via @osoarroyave URGENTE Ulfadiazina d plata n crema o polvo Xfavor para Ni??a con 95% cuerpo quemado 6 a??os @DONANDOTRATAMI @???,4,2014-10-06 19:30:54 +0000
6352,19,@maritzacabrerag llamenos al 04245149091 para ayudale,0,2014-10-06 19:59:20 +0000
6353,19,Para donar http://t.co/WfRAPD2hYu,5,2014-10-06 19:27:45 +0000
6354,19,RT @ccgodoyartigas: @DONANDOTRATAMI @maritzacabrerag buenas noches! Tienen trileptal de 300 y 600 mgrs?,2,2014-10-07 10:44:13 +0000
6355,19,Disponibles para donar http://t.co/5XUGOv4Y5J,2,2014-10-06 19:26:57 +0000
6356,19,Disponibles para donar http://t.co/BwKlTJPtpz,1,2014-10-06 19:26:34 +0000
6357,19,Para donar http://t.co/dqh2e3azK0,2,2014-10-06 19:27:23 +0000
6358,19,Disponibles para donar http://t.co/8cKwn3Ghdt,1,2014-10-06 19:25:53 +0000
6359,19,Disponibles para donar http://t.co/DsOWHBfR1I,2,2014-10-06 19:25:10 +0000
6360,19,Disponibles para donar http://t.co/aVCc7zuDyj,10,2014-10-06 19:23:46 +0000
6361,19,Disponibles para donar http://t.co/WUofxlWuDe,3,2014-10-06 19:22:44 +0000
6362,19,"RT @jose9695: @DONANDOTRATAMI buenas tardes, disculpen, x favor mi hermana necesita el medicamento DESMOPRESINA si lo hay x favor comunicar???",3,2014-10-06 04:24:02 +0000
6363,19,"RT @zizou7310: ???@spvzla: @bogarosa solicita #Urgente ALBUMINA HUMANA p/paciente en Terapia intensiva Hospital Militar Maracay"" @DONANDOTRAT???",2,2014-10-06 04:23:49 +0000
6364,19,RT @emicrist: @sosvenezuela @DONANDOTRATAMI necesito con urgencia RESPIDUAL gotas para bebe con bronquiolitis.,3,2014-10-06 04:23:30 +0000
6365,19,RT @spvzla: #ServicioP??blico @John_2809 solicita #Ayuda para ubicar Valcote 500mg y Trileptal 600mg *Barinas / @DONANDOTRATAMI,7,2014-10-06 04:23:25 +0000
6366,19,"RT @rossanaorlando: ""@360UCV: #ServicioP??blico @nadezkat tiene en donaci??n 3 cajas de Ondansetron"" @DONANDOTRATAMI @spvzla",5,2014-10-06 04:23:20 +0000
6367,19,"RT @albainf: @DONANDOTRATAMI:se necesita alguna de estas medicinas: Tramal, Zaldiar o Ultracet en cualquier presentaci??n. Agradecemos infor???",5,2014-10-06 04:23:15 +0000
6368,19,"RT @zizou7310: ???@spvzla: @neiropirela87 solicita #Urgente Dexafar 4mg/dexametasona p/hermano c/c?!ncer pulm??n y metastasis cerebro *Mcbo"" @D???",7,2014-10-06 04:23:11 +0000
6369,19,"RT @yiomac: @DONANDOTRATAMI se necesita con caracter de urrgencia Saldiar 325 mg, painfort comprimido.para joven oncologico, se agradece co???",5,2014-10-06 04:23:00 +0000
6370,19,@YordanoOficial la sra Paula Mena tiene 6 amp de Onicit llamar al 04140549749,2,2014-10-06 03:12:31 +0000
6371,19,"RT @olygonh: @DONANDOTRATAMI  @FundacionBADAN @AyudaMedicinasV Se solicita con urgencia INMUNOGLOBULINA, para paciente muy grave @FUrreizti???",3,2014-10-02 15:26:56 +0000
6372,19,RT @EEidy1730: @DONANDOTRATAMI @spvzla bueno dias  Para ver s?? me ayudan a  consiguen un medicamento se llama Minirin de 0.1. ( desmopresin???,3,2014-10-02 15:27:10 +0000
6373,19,"RT @Wperrone: @DONANDOTRATAMI  #ServicioP??blico Se solicita Albumina humana para la se??ora Cristina Brisas de Vega en Valencia, contactar a???",5,2014-10-02 15:26:51 +0000
6374,19,"RT @zizou7310: ???@spvzla: @bellaprincesa92 solicita #Ayuda para Pulmicor 0,25 SUSP pediatrico para asma *Ccs"" @Donatumed @DONANDOTRATAMI @Gi???",4,2014-10-02 15:26:12 +0000
6375,19,RT @zizou7310: @LicAnna: ???@ajalmazo:  Se solicita para paciente con Metastasis Tramal o Painfort 04163641252??ù @Donatumed @DONANDOTRATAMI @M???,3,2014-10-02 15:26:08 +0000
6376,19,"RT @rossanaorlando: @DONANDOTRATAMI @spvzla  #ServicioP??blico Se solicita Albumina humana para  Cristina Brisas de Vega en Valencia, contac???",5,2014-10-02 15:26:51 +0000
6377,19,RT @zizou7310: ???@spvzla: @roc81 tiene en #Donaci??n Macrodantina 100mg comunicarse por whatsapp al 04129325670 *Ccs / @Donatumed @DONANDOTRA???,3,2014-10-02 15:26:05 +0000
6378,19,"RT @zizou7310: @LicAnna: ???@leimares1: ayuda para conseguir la ampolla Oncaspar para mi hija de 4 a??os con leucemia, estoy desesperada Ccs"" ???",3,2014-10-02 15:26:00 +0000
6379,19,RT @LoMejordlaGente: *VOLUNTARIOS EN ACCION* #URGENTE #medicamento Metotrexato 2.5 o inyectado de 50 #Barquisimeto 04145118599 @DONANDOTRAT???,2,2014-09-30 18:49:18 +0000
6380,19,RT @pierina3: @DONANDOTRATAMI  Buen d??a solicitamos para ni??o con cancer nutramin gracias ,0,2017-03-18 19:02:13 +0000
6381,19,RT @spvzla: #ServicioP??blico @pierina3 solicita #Urgente Nifedipina 10mg en tableta p/ni??o con cancer *M??rida / @DONANDOTRATAMI,3,2014-09-30 18:48:55 +0000
6382,19,RT @siempreyo10: #URGENTE ?-? Solicito??' MITOMICINA o MITOMYM de 2 o 4 mg. Barquisimeto. Lara. @DONANDOTRATAMI,4,2014-09-30 18:48:51 +0000
6383,19,@JosyelPaez @sesolicita llame al 04245149091 para ayudarle,0,2014-09-29 20:30:29 +0000
6384,19,"RT @Donatumed: @auravrondon @nurysarroyo @zizou7310 @DONANDOTRATAMI @spvzla COZAAR , LOCATEL LA CASTELLANA ,Y EN @fundafarmacia  .(0251) 23???",2,2014-09-29 14:01:10 +0000
6385,19,RT @spvzla: #ServicioP??blico @auravrondon tiene 3caja y 1/2 de COZAAR 50mg para donar y necesita ubicar EUTHYROX 100mg *Ccs / @DONANDOTRATA???,4,2014-09-27 09:34:35 +0000
6386,19,RT @ValderreyRaysa: @DONANDOTRATAMI Se solicita NOTOLAC DE 30MG S/L,1,2014-09-27 09:34:20 +0000
6387,19,"RT @zizou7310: ???@spvzla: @auravrondon tiene 3caja y 1/2 de COZAAR 50mg para donar y necesita ubicar EUTHYROX 100mg *Ccs"" @Donatumed @DONAND???",2,2014-09-28 19:58:43 +0000
6388,19,INDOCID 25MG URGENTE paciente recluido en la Canabal @NotiPromar @zaibelgil @Farmaignacio @JoseLuisYepez @trafficLARA @Radiominuto790,1,2014-09-26 01:01:55 +0000
6389,19,INDOCID 25MG URGENTE paciente recluido en la Canabal@gabiteran @Farmaignacio @LocatelVzla_ATC @elimpulsocom @ElNacionalWeb @AyudaMedicinasV,1,2014-09-26 01:19:40 +0000
6390,19,Como debe ser mi alimentacion si me estoy iniciando en el runners,0,2014-09-26 19:35:45 +0000
6391,19,RT @Mapinflov: @Mapinflov: Ncesito URGENT Tramal gotas 10ml adulto #CCS @DONANDOTRATAMI @LOMEVEN @medicamentosff @Medicinas1 @SOSmedicina @???,3,2014-09-26 00:41:33 +0000
6392,19,RT @zizou7310: ???@spvzla: @Paoo_fg: Usuaria @scarlet262009 padece d lupus y necesita #Urgente Plaquinol *Guarico??ù @DONANDOTRATAMI @LicAnna @???,3,2014-09-26 00:41:26 +0000
6393,19,"RT @siempreyo10: ""@pedrotua: urgente para paciente con c?!ncer dexametasona de 4 mg o 0.75 mg, en Barquisimeto o sitio cercano.@FLaPastillit???",3,2014-09-25 14:27:15 +0000
6394,19,"RT @petunia19701: @ElNacionalWeb Se requiere con prontitud: EXELON 4,6mg para paciente con Alzheimer. Agradezco informaci??n #ServicioP??blico",27,2014-09-25 14:26:35 +0000
6395,19,"RT @anacriolla: @ElNacionalWeb #ServicioP??blico llego daflon 500 mgs a sucursales d locatel en el territorio nacional ayer, pregunte x aqui???",26,2014-09-25 14:26:24 +0000
6396,19,"RT @tuciudadideal: Buenos D??as @DONANDOTRATAMI este domingo 28 podr?!s disfrutar de tu Domingo Activo en la Av.Los Leones, aqu?? la info http???",3,2014-09-25 14:07:42 +0000
6397,19,@CiprianaXvargas @QuimbiotecCA sra. PACHECO 04120745087,0,2014-09-25 14:01:13 +0000
6398,19,"@tuciudadideal excelente gracias, compartiremos la informaci??n",0,2014-09-25 14:07:10 +0000
6399,19,Para donar inf 04245149091 @elimpulsocom @elinformadorve @ElTocuyoalDia @laprensalara @liliantintori @reajose http://t.co/KY7SClFXvm,0,2014-09-25 13:56:48 +0000
6400,19,@QuimbiotecCA @Lomejordsermama puede comunicarse a esta cuenta,0,2014-09-25 13:54:57 +0000
6401,19,@fundacionusum este evento sera en Caracas?,0,2014-09-25 13:53:16 +0000
6402,19,@DeportesBqto @tuciudadideal cuando se realizara las actividades de los domingos en los leones?,0,2014-09-25 13:52:55 +0000
6403,19,RT @ElTocuyoalDia: #FarmaciasFarma Plus 0253 6635392Farmacia El Campano 0253 6635419Farmacia Social 0253 6633883,3,2014-09-25 13:52:07 +0000
6404,19,@CiprianaXvargas hola gracias por acudir al llamado..especificamente a que caso se refiere?,0,2014-09-25 13:38:07 +0000
6405,19,Disponible para donar inf 04245149091 @NotiPromar @JoseLuisYepez @zaibelgil @Radiominuto790 @trafficLARA @gabiteran http://t.co/O9V9UqVY7L,21,2014-09-25 13:37:02 +0000
6406,19,@emicrist @trafficLARA @zaibelgil @AyudaSOSVzla gracias Dios le pague ma??ana le llamamos,2,2014-09-25 03:08:22 +0000
6407,19,@FrankColombo tenemos Ferganix si le sirve comunicarse al 04241549091,0,2014-09-25 02:26:21 +0000
6408,19,RT @spvzla: #ServicioP??blico RT @vilmissg en donaci??n Aclasta SOL inyectable x osteoporosis IVSS no quiere dar x ser 4Ta vez*Ccs / @DONANDO???,2,2014-09-24 11:23:19 +0000
6409,19,"@nurysarroyo @Radiominuto790 @NotiPromar @zaibelgil @gabiteran @peraltaenfama  buen dia, si lo tenemos aun llame por favor al 04245149091",1,2014-09-24 10:48:22 +0000
6410,19,RT @mirtha_per: @DONANDOTRATAMI via @zucaldera  #URGENTE para Hna. de Colegio Pablo VI en Bqto con ACV se requiere COZAR DE 50 mg.POR FAVOR???,7,2014-09-23 21:07:08 +0000
6411,19,Necesitamos ALBUMINA HUMANA pac recluido en la clinica Razetti @zaibelgil  @Radiominuto790 @NotiPromar @trafficLARA @AyudaSOSVzla,11,2014-09-25 02:19:33 +0000
6412,19,RT @emce1802: @ImpacientesVZLA se necesita con urgencia LUPRON DEPOT de 3.75mg para tto de ni??a de 8 a??os con desarrollo precoz INFO por el???,7,2014-09-23 13:37:09 +0000
