id,user_id,text,retweet_count,posted_at,cluster
5831,32,RT @Pura_Miel: ??????_??????? #ServicioP?_blico NI??O d 6A??itos #URGENTE necesita TRILEPTAL d 6mg jarabe tumor en el cerebro y esta convulsionando Contac??_,188,2016-10-12 18:25:18 +0000,2
5832,32,"RT @2001OnLine: #ServicioP?_blico Paciente con c??ncer requiere de Unacilyn, Unasyn o ampicilina sulbactam para soluci?_n inyectable. Contacta??_",14,2016-10-12 18:25:06 +0000,2
5833,32,"RT @el_carabobeno: #ServicioP?_blico Se requiere Trileptal 6% en suspensi?_n para ni??a de 3 a??os, quien pueda ayudar llamar a Dayr?_ Blanco al??_",39,2016-10-12 18:20:55 +0000,2
5837,32,RT @ElNacionalWeb: #ServicioPublico Se necesita URGENTE para paciente muy delicado RIFAXIMINA TABLETAS DE 200mg contacto: 04261172335  grac??_,43,2016-10-12 18:19:26 +0000,2
5844,32,RT @ServicioPubliVE: V?_a @Margari35583090 Solicit?_ con car??cter de urgencia para paciente en Barquisimeto TEMODAL de 20 y 100mgs. Gracias p??_,12,2016-10-02 05:32:08 +0000,2
5855,32,"Se solicitan las medicinas Furosemida, lasix, somazina, dexometazona o decobel preferiblemente. Contacto: @el_wery84 @SonrisaContigo",0,2016-09-30 14:24:18 +0000,2
5861,32,Se solicita urgente Oxicodal contacto: 04169097061 Sra Eglee. Gracias. @AleReporta @AndrewsAbreu @SonrisaContigo @Wanda1806,6,2016-09-30 02:56:25 +0000,2
5864,32,"Tengo para donar el medicamento Somazina de 500mg, una caja de 30 pastillas. Contacto: 04241676716 @SonrisaContigo @Wanda1806 @Donatumed",10,2016-09-29 01:47:25 +0000,2
5870,32,RT @CaraotaDigital: #ServicioP?_blico Paciente necesita con urgencia Colypam (trimetubina) 300 mg y longacef de 400 mg / 0416.808.38.90 / ht??_,60,2016-09-13 05:17:46 +0000,2
5871,32,RT @ElNacionalWeb: #ServicioPublico . Se necesita con car??cter de urgencia JANUMET 1000/50 mg y ADALATOROS 30 mg. Contacto:  C??sar Rosales??_,43,2016-09-13 05:17:35 +0000,2
5872,32,RT @ElPitazoTV: #ServicioP?_blico Paciente hipertensa requiere con URGENCIA Exforge 5mg-160mg. Contacto: 04169889387 https://t.co/Xj3VclHMlI,58,2016-09-13 05:17:41 +0000,2
5886,32,RT @ElNacionalWeb: #ServicioPublico Se solicita con car??cter de urgencia Fosfato monobasico. Comunicarse con Renzo al 04142535087,31,2016-08-14 04:56:19 +0000,2
5891,32,RT @victoria1039fm: #ServicioP?_blico Se requiere con urgencia Metronidazol de 500 mg o Flegyl. #Maracay Contacto: 0426-5300558,27,2016-08-14 04:55:35 +0000,2
5900,32,RT @Lcarta: Necesito aciclovir en crema y en tabletas please un RT si alguien sabe d?_nde puedo encontrar https://t.co/OTCqButChc,9,2016-08-06 19:31:28 +0000,2
5904,32,"RT @milagrodccg: #URGENTE #ServicioPublico Para la hijita de mi amiga Fanny Crespo, se solicita TRILEPTAL.(S?_lo le queda para 4 d?_as) https??_",449,2016-08-06 19:24:48 +0000,2
5907,32,RT @dianacaroruiz: #SERVICIOPUBLICO #URGENTE Se solicita el medicamento AMLODIPINA DE 5mg o 10mg y CORENTEL de 2.5mg o CONCOR de 2.5mg Cont??_,78,2016-08-06 19:22:19 +0000,2
5914,32,"RT @LuisChataing: RT @andreachereneh:  Buenas noches, necesito con urgencia TRIVASTAL en pastillas para mi abuelo! #ServicioPublico",100,2016-07-28 20:25:16 +0000,2
5922,32,RT @CaraotaDigital: #ServicioP?_blico Paciente necesita con urgencia Sinemet / 0424.249.32.07 / https://t.co/s8bbADtzJv,14,2016-07-28 20:23:22 +0000,2
5925,32,RT @Engranajesls: RT CaraotaDigital: #ServicioP?_blico Paciente necesita con urgencia Sinemet / 0424.249.32.07 /   https://t.co/gE6mTEm7bu,1,2016-07-28 20:23:02 +0000,2
5932,32,RT @Wanda1806: Buen dia Necesito urgente para mi bebe citarabina de 100mg quien tenga informaci?_n aviseme y Gracias DLB Rt https://t.co/Ey6??_,192,2016-07-25 16:57:13 +0000,2
5946,32,RT @NoticiasVenezue: Servicio P?_blico: para paciente hospitalizado en Caracas se requiere Doxiciclina 100 Mgs y Clotiapina 10 mgs. Comunica??_,47,2016-07-23 22:09:12 +0000,2
5957,32,RT @traffiCARACAS: via @FarmaciaGARMOL:  #ServP?_blico beb?? en #caracas necesita con urgencia #Ranitidina en jbe 04125929499 #Caracas,15,2016-07-22 22:33:18 +0000,2
5969,32,RT @LucilaPalacios1: @RCR750 Necesito un servicio publico Mi mama necesita un medicamento para el parkinson Jumex podemos irlo a buscar a C??_,1,2016-07-22 20:30:45 +0000,2
5970,32,"RT @ElNacionalWeb: #ServicioP?_blico Se solicita Olmesartan de 20mg, Eutirox de 25mg y Cataflan de 50mg 02124611997",54,2016-07-22 20:26:52 +0000,2
5971,32,RT @reportevln: #Serviciopublico Se requiere:Insulina 70/30Insulina RInsulina N. Cualquier informacion llamar al 04144963873 https://t.??_,59,2016-07-22 20:26:32 +0000,2
6032,28,RT @BuscoTuMedicina: Biotalol 5 mg 30 comprimidos. https://t.co/G0yFjFQ7zY,9,2017-03-06 15:07:31 +0000,2
6036,28,RT @BuscoTuMedicina: FINASTERIDE 5 mg 30 tabletas. https://t.co/g5xheEkLVf,7,2017-03-06 15:06:26 +0000,2
6099,19,"RT @NotiPromar: #ServicioSocial: se necesitan medicamentos Nephamine, Enterex, Enteralex, Proteinex, Egg Prot, Protenex. V?_a @DONANDOTRATAM??_",13,2015-04-27 14:06:48 +0000,2
6102,19,RT @Raitza05: @DONANDOTRATAMI urgente solicit?_ para un ni??o por FA Vizerul jarabe pedi??trico en maracay,4,2015-02-24 10:31:52 +0000,2
6107,19,"RT @LACARACOLA11: @DONANDOTRATAMI BUENAS TARDES,NECESITO SABER SI TIENEN METAMUCIL EN POLVO,SABOR NARANJA,O ALGUIEN QUE LO PUEDA TRAER.GRAC??_",8,2015-03-06 01:47:54 +0000,2
6118,19,@Nolver_ve Buenas noches necesitamos cardioxan tienen en existencia? Pacientes de Barqto,0,2015-02-07 01:48:37 +0000,2
6121,19,RT @al3grla: #ServicioP?_blico @lopitayq: Necesito #URGENTE Arava 20mg para mi artritis reumatoidea 3meses sin tomarla #Ccs @FusaintVE @DONA??_,4,2015-02-06 19:56:21 +0000,2
6128,19,"RT @zizou7310: ""@psandra27 solicita: #Urgente medicamento Epamin 100 mg Caracas""  @al3grla @SiempreElDoc @fundacionusum @DONANDOTRATAMI @co??_",6,2015-02-05 23:46:45 +0000,2
6140,19,"RT @zizou7310: ???@LicAnna: Necesito #URGENTE 6 ampollas d betagen d 4 a 6 mg p/desarrollar pulmones a un bb-Mcbo"" @DONANDOTRATAMI @Expresate??_",12,2015-01-31 03:09:23 +0000,2
6141,19,RT @lauraca24597215: @zizou7310 @NaranjaRA @LicAnna @DONANDOTRATAMI @Expresateurgente 6 ampollas betagen  4 a 6 mg bebe de maracaibo @Akizt??_,11,2015-01-31 03:09:19 +0000,2
6143,19,"RT @FundacionBADAN: Buen d?_a, disponemos de Meticorten y Mabthera, llame al 0501 223 26 00 @feefyire @FLaPastillita @DONANDOTRATAMI @ACLAVE??_",7,2015-01-31 03:08:42 +0000,2
6158,19,"RT @trafficLARA: via @zizou7310: ""@MaryMedGuara: P/sra con crisis hipertensiva #Barquisimeto se requiere urgente APROVEL 150mg""  #Lara",11,2015-01-20 03:18:18 +0000,2
6160,19,"RT @BELANAVIC: #ServicioPublico Necesitamos URGENTE MITOMICINA C 20 o 40 MGRS 12 fcos, gracias @SegSocialVenz @Corpoisena @MedicinasEquiv @??_",103,2015-01-20 03:17:59 +0000,2
6167,19,"RT @zizou7310: ""@MaryMedGuara: P/sra con crisis hipertensiva #Barquisimeto requiere urgente APROVEL 150mg"" @ACLAVE @fundacionusum @Donatume??_",12,2015-01-20 03:16:20 +0000,2
6168,19,RT @spvzla: #ServicioP?_blico RT @ige60  necesito con urgencia EUTHYROX de 125mgr o lo que se encuentre #Calabozo #Gu??rico / @DONANDOTRATAMI,5,2015-01-17 01:19:40 +0000,2
6172,19,RT @cocoi2: RT @ElaFerris: -->> @DONANDOTRATAMI Necesitamos CELESTONE para 3 ni??os del Hosp Pediatrico de Barquisimeto,14,2015-01-17 01:18:34 +0000,2
6182,19,RT @LassoActual: @henriquelazo RT @eyildavalera #URGENTE Se necesita ALB?_MINA HUMANA para paciente renal en MARACAIBO (MI PAP?????-) RT http://t??_,43,2015-01-15 23:43:56 +0000,2
6183,19,"RT @ImpacientesVZLA: #Impaciente solicita Diprospan, Betagen, Beprospen o Depomedrol 40mg. Por favor RT http://t.co/Y2uH4c05DW",18,2015-01-15 23:43:36 +0000,2
6185,19,"RT @nakamartinez: #ServicioP?_blico Para paciente con c??ncer se necesita #Metrotexate en ampollas de 50Mg, a ser usado en quimioterapia, avi??_",12,2015-01-15 19:09:38 +0000,2
6193,19,"RT @zizou7310: ???#ServicioP?_blico @sandra_mejia17 solicita #URGENTE Vasopresina, Desmopresina o Desmopresin 4mg Caracas"" @Donatumed @DONANDO??_",5,2015-01-14 01:22:53 +0000,2
6195,19,RT @Vickyinc: @DONANDOTRATAMI Agradecida enormemente x el RT cualquier inf me informan.Valcote de 500 mg o de 250,2,2015-01-14 01:22:31 +0000,2
6201,19,RT @Marinick5: #Ccs Se necesita DOXICICLINA con urgencia para 3 perros con EHRLICHIA 04162197701 ( via @JPIIGUAU )  http://t.co/4p0VcHiGzW ??_,64,2015-01-01 17:33:55 +0000,2
6204,19,RT @spvzla: #ServicioP?_blico @Villalobosali c/linfoma de Hodgkin necesita #Urgente Aciclovir 250mg AMP *Mcbo 04146266861 / @DONANDOTRATAMI,2,2014-12-27 23:18:34 +0000,2
6221,19,"RT @Chokalasmanos: RT @DONANDOTRATAMI @TusNoticiasVzla@ACLAVE @FusaintVE @FundacionBADANTransplantado ri??on urgente ""inmunoglobulina"". la c??_",2,2014-12-17 02:19:39 +0000,2
6224,19,RT @spvzla: #ServicioP?_blico RT @Jennisk con urgencia se busca #tryptanol 25 mg *Valencia-La Victoria o donde se consiga / @DONANDOTRATAMI,2,2014-12-17 02:18:23 +0000,2
6227,19,RT @Zugar59: @Pensasencko:URGENTE @faciolin necesita prednisona o meticorten 10mg #CCS @fullfarmacia @medicinas1 @DONANDOTRATAMI @Medicinas??_,2,2014-12-17 02:18:17 +0000,2
6228,19,RT @zizou7310: ???@itziarechave necesita: LEUKERAN o CLORAMBUCILO 2mg p/su mam?? con Leucemia 0424-9433252??????? @Libeluz @Claro_DLuna @venezolanoc??_,5,2014-12-08 02:25:43 +0000,2
6234,19,RT @spvzla: #ServicioP?_blico @MaryClemenss solicita #Ayuda para ubicar Mitomicina C 40ml cualquier presentaci?_n *Valencia o donde haya / @D??_,10,2014-11-18 21:07:14 +0000,2
6239,19,"RT @ciscoroversi: Atenci?_n @akiztapp@donandotratami@donandomedicin1 se requiere albumina humana, octrotide, cancida y somastatina. Contac??_",6,2014-11-17 18:01:03 +0000,2
6240,19,RT @spvzla: #ServicioP?_blico @fakegus solicita #Urgente Digoxina tableta 0.25 p/paciente en UCI *Valencia o Pto Cabello / @DONANDOTRATAMI,2,2014-11-17 18:00:57 +0000,2
6243,19,RT @Mary_Jar: RT>>  @jane2425: @DONANDOTRATAMI buenas necesito con car??cter de urgencia carboplatino 450 para quimioterapia de mi padre,4,2014-11-14 01:35:28 +0000,2
6245,19,RT @jane2425: @DONANDOTRATAMI buenas necesito con car??cter de urgencia carboplatino 450 para quimioterapia de mi padre,4,2014-11-13 20:46:56 +0000,2
6248,19,RT @spvzla: #ServicioP?_blico @AlbertoZambrano solicita #Ayuda p/ubicar Oxcarbazepina 300mg Farmacia o #Donaci?_n paciente c/Asperger *Ccs/@D??_,2,2014-11-13 20:46:56 +0000,2
6249,19,RT @spvzla: #Atenci?_n #ServicioP?_blico @dianita_pts tiene en #Donaci?_n 6 cajas de Prednisona de 5mg (20 TAB cada caja) *Ccs / @DONANDOTRATA??_,6,2014-11-13 01:26:35 +0000,2
6251,19,"RT @spvzla: #ServicioP?_blico @acuarela004 solicita #Urgente Salbutamol,Salbutan,Asthalin -inhalador adultos- *Ccs / @DONANDOTRATAMI",6,2014-11-12 00:58:31 +0000,2
6264,19,RT @trafficLARA: via @Jhavier_viskya: Bd :) Necesito Betaduo o Betagen Amp. Quien sepa de algo por favor llamar a estes numero 04125164463 ??_,11,2014-11-09 21:53:41 +0000,2
6271,19,RT @LoMejordlaGente: @NicolasMaduro @DONANDOTRATAMI @dirsaludlara para hijo d amiga: anticonvulsivo Valcote de 250mg/ Valpron/ Equival 0414??_,2,2014-11-09 21:35:44 +0000,2
6272,19,RT @anarruti: @LucioQuincioC @DONANDOTRATAMI @trafficVALENCIA @trafficARC se requiere Albumina Humana para paciente de la tercera edad en V??_,1,2014-11-06 15:18:56 +0000,2
6276,19,RT @spvzla: #ServicioP?_blico @LuxcyM solicita #Donaci?_n Parches Exelon 5mg y Ebixa tab p/sra 91a??os c/demencia senil 04162094488 *Ccs / @DO??_,5,2014-11-02 22:23:51 +0000,2
6278,19,RT @mariu55: @FarmaciaBandrog @DONANDOTRATAMI @Farmatodo @FundacionBADAN. Por favor necesito trileptal jarabe al 6% o pastilla 300 o 600 es??_,3,2014-11-09 21:36:50 +0000,2
6280,19,RT @luzm029: @DONANDOTRATAMI Se necesita con #Urgencia Dexafar 4 mg quien pueda informar por esta v?_a o al 4164286333 mil gracias.,1,2014-11-01 09:34:47 +0000,2
6281,19,"RT @zizou7310: ???@hualahu solicita en #Donaci?_n Clexane 80MG (o equivalente) por embarazo de trillizos *Ccs"" @SOSDonaciones @SOSmedicina @DO??_",5,2014-11-01 09:34:36 +0000,2
6283,19,"RT @ileanaacostam: @DONANDOTRATAMI @trafficVALENCIA  buenas noches por favor necesito estos medicamentos para mi hijo EUTHYROX 50MCG,VALCOT??_",4,2014-10-30 10:16:40 +0000,2
6284,19,RT @spvzla: #ServicioP?_blico v?_a @urrito58 ?_? @LaAngelGuerrera solicita #Urgente CARBOPLATINO 50mg informar d?_nde hay al _??_04124978412 / @DON??_,2,2014-10-30 10:16:25 +0000,2
6295,19,RT @spvzla: #ServicioP?_blico @gerardo47733126 necesita Losartan 50mg y pa??al para adulto talla G *Villa de Cura / @DONANDOTRATAMI,5,2014-10-24 02:51:55 +0000,2
6297,19,RT @spvzla: #ServicioP?_blico @adacarolinapere #Urgente necesita Dostinex 0.5mg de 8 tabletas *Bqto / @DONANDOTRATAMI,7,2014-10-24 02:51:53 +0000,2
6301,19,UrGente para un BeBe necesitamos Albumina quien nos ayuda por favor @Farmaignacio @JoseLuisYepez @zaibelgil @elimpulsocom @Radiominuto790,6,2014-10-23 19:20:58 +0000,2
6314,19,RT @LoMejordlaGente: Javier Martinez 5 a??os #leucemia #Oracion y  Metrotexate Amp.50mg 04161055098 #Barquisimeto @NicolasMaduro @dirsaludla??_,2,2014-10-20 18:28:01 +0000,2
6315,19,"RT @maye_rds: Se necesita con urgencia METOTREXATO 2,5 mg @FLaPastillita @FusaintVE @spvzla @Farmatodo @Farmaplus_ve @DONANDOTRATAMI #Lara",6,2014-10-19 02:54:44 +0000,2
6317,19,RT @emicrist: @DONANDOTRATAMI necesito con urgencia HYDREA de 500mg para paciente con trombosistopenia esencial..,2,2014-10-19 02:54:39 +0000,2
6318,19,RT @spvzla: #ServicioP?_blico @idoiaarriaga1 URGE Dacarbacina 42 Amp 200mg p/Joven 15a c/Linfoma Hodking *Ccs http://t.co/scYtwU3Els / @DONA??_,3,2014-10-17 21:15:34 +0000,2
6324,19,RT @chepafer: @DONANDOTRATAMI PARA 1 NINA RECLUIDA EN  JM DE LOS RIOS SE REQUIERE VITAMINA K ENDOVENOSA. GRACIAS,4,2014-10-14 12:13:58 +0000,2
6325,19,Necesitamos URGENTE NORVAC para una abuelita,0,2014-10-14 12:13:06 +0000,2
6327,19,RT @aleacevedo78: @DONANDOTRATAMI Hola buenas tardes por favor tendr??n disponible KELOCOTE o CIKOFF gracias!!!,1,2014-10-10 01:16:23 +0000,2
6331,19,RT @spvzla: #ServicioP?_blico RT @Ninosalasdfe Urge Para Guerrera con LLA leucovarina tabletas15mg y Mercaptopurina 50mg *Mcy / @DONANDOTRAT??_,1,2014-10-10 01:15:56 +0000,2
6338,19,"RT @zizou7310: ???@Cuaimadeverdad: #donacion o indicar dond ubicar: Benicar Amlo 20/5 mgs, para sra mayor"" @ayudasocialmed @quientieneun @DON??_",3,2014-10-09 10:48:45 +0000,2
6339,19,"RT @mednoza_alfredo: @DONANDOTRATAMI buenos dias tendran ZALDIAR, TRAMAL o UTRACET? #URGENTE p/oncologico!",2,2014-10-09 10:48:05 +0000,2
6341,19,"RT @PublServ: ""@spvzla: #ServicioP?_blico @John_2809 solicita #Ayuda para ubicar Valcote 500mg y Trileptal 600mg *Barinas / @DONANDOTRATAMI""",6,2014-10-09 10:48:49 +0000,2
6342,19,RT @spvzla: #ServicioP?_blico @JavierDarnot necesita #Urgente Vtamina K p/sobrina 2meses hospitalizada *Ccs / @DONANDOTRATAMI,3,2014-10-09 10:47:46 +0000,2
6344,19,"RT @milo2316: @DONANDOTRATAMI Buenos d?_as, por favor ser?? que tienen para donar Trileptal u Oxicodal de 600 ?_ 300 mg, es Urgente, muchas gr??_",2,2014-10-09 10:47:54 +0000,2
6345,19,"RT @aleacevedo78: @DONANDOTRATAMI ""@nacariperez: Agradezco a cualquier qu pueda ayudarme a conseguir ""VALPRON"" o DEPAKINE en cualquiera de ??_",1,2014-10-09 10:47:20 +0000,2
6362,19,"RT @jose9695: @DONANDOTRATAMI buenas tardes, disculpen, x favor mi hermana necesita el medicamento DESMOPRESINA si lo hay x favor comunicar??_",3,2014-10-06 04:24:02 +0000,2
6363,19,"RT @zizou7310: ???@spvzla: @bogarosa solicita #Urgente ALBUMINA HUMANA p/paciente en Terapia intensiva Hospital Militar Maracay"" @DONANDOTRAT??_",2,2014-10-06 04:23:49 +0000,2
6364,19,RT @emicrist: @sosvenezuela @DONANDOTRATAMI necesito con urgencia RESPIDUAL gotas para bebe con bronquiolitis.,3,2014-10-06 04:23:30 +0000,2
6367,19,"RT @albainf: @DONANDOTRATAMI:se necesita alguna de estas medicinas: Tramal, Zaldiar o Ultracet en cualquier presentaci?_n. Agradecemos infor??_",5,2014-10-06 04:23:15 +0000,2
6368,19,"RT @zizou7310: ???@spvzla: @neiropirela87 solicita #Urgente Dexafar 4mg/dexametasona p/hermano c/c??ncer pulm?_n y metastasis cerebro *Mcbo"" @D??_",7,2014-10-06 04:23:11 +0000,2
6369,19,"RT @yiomac: @DONANDOTRATAMI se necesita con caracter de urrgencia Saldiar 325 mg, painfort comprimido.para joven oncologico, se agradece co??_",5,2014-10-06 04:23:00 +0000,2
6371,19,"RT @olygonh: @DONANDOTRATAMI  @FundacionBADAN @AyudaMedicinasV Se solicita con urgencia INMUNOGLOBULINA, para paciente muy grave @FUrreizti??_",3,2014-10-02 15:26:56 +0000,2
6372,19,RT @EEidy1730: @DONANDOTRATAMI @spvzla bueno dias  Para ver s?_ me ayudan a  consiguen un medicamento se llama Minirin de 0.1. ( desmopresin??_,3,2014-10-02 15:27:10 +0000,2
6373,19,"RT @Wperrone: @DONANDOTRATAMI  #ServicioP?_blico Se solicita Albumina humana para la se??ora Cristina Brisas de Vega en Valencia, contactar a??_",5,2014-10-02 15:26:51 +0000,2
6380,2017-03-18 19:04:26 +0000,RT @pierina3: @DONANDOTRATAMI  Buen d?_a solicitamos para ni??o con cancer nutramin gracias ,5,2014-09-30 18:48:57 +0000,2
6381,19,RT @spvzla: #ServicioP?_blico @pierina3 solicita #Urgente Nifedipina 10mg en tableta p/ni??o con cancer *M??rida / @DONANDOTRATAMI,3,2014-09-30 18:48:55 +0000,2
6386,19,RT @ValderreyRaysa: @DONANDOTRATAMI Se solicita NOTOLAC DE 30MG S/L,1,2014-09-27 09:34:20 +0000,2
6391,19,RT @Mapinflov: @Mapinflov: Ncesito URGENT Tramal gotas 10ml adulto #CCS @DONANDOTRATAMI @LOMEVEN @medicamentosff @Medicinas1 @SOSmedicina @??_,3,2014-09-26 00:41:33 +0000,2
6392,19,RT @zizou7310: ???@spvzla: @Paoo_fg: Usuaria @scarlet262009 padece d lupus y necesita #Urgente Plaquinol *Guarico??????? @DONANDOTRATAMI @LicAnna @??_,3,2014-09-26 00:41:26 +0000,2
6408,19,RT @spvzla: #ServicioP?_blico RT @vilmissg en donaci?_n Aclasta SOL inyectable x osteoporosis IVSS no quiere dar x ser 4Ta vez*Ccs / @DONANDO??_,2,2014-09-24 11:23:19 +0000,2
6411,19,Necesitamos ALBUMINA HUMANA pac recluido en la clinica Razetti @zaibelgil  @Radiominuto790 @NotiPromar @trafficLARA @AyudaSOSVzla,11,2014-09-25 02:19:33 +0000,2
6415,19,RT @spvzla: #ServicioP?_blico @moraimasol necesita ubicar PLAQUINOL 200mg-AZATIOPRINA 50mg-YELCO #22 Y #24 *Ccs / @DONANDOTRATAMI,2,2014-09-23 13:34:55 +0000,2
6427,19,"RT @SiempreElDoc: Via @elmicarvajal ?""? solicita urgente la vacuna LUPRON 3.75 mg,  @al3grla @Akiztapp @PasionMed @DONANDOTRATAMI @farmabienve",8,2014-09-17 19:11:03 +0000,2
6434,19,"RT @spvzla: #ServicioP?_blico RT @Chati90: ""@pierina3:  Buen dia solicitamos para ni??o con cancer de 9 a??os dexametaxona y dexafar de 4mg #M??_",16,2014-09-12 21:11:38 +0000,2
6439,19,RT @nmyanez: @DONANDOTRATAMI @medicamentosff @ImpacientesVZLA @infoayudemonos Por favor para paciente con c??ncer se necesita dexafar 4 mg y??_,5,2014-09-11 18:21:40 +0000,2
6441,19,"RT @spvzla: #ServicioP?_blico RT @Chati90: ""@pierina3:Solicito ubicar #Urgente Aldomet 250 ?_ 500mg p/mujer c/embarazo de alto riesgo *M??rida??_",10,2014-09-12 21:11:29 +0000,2
6447,19,"RT @SiempreElDoc: Rt @DONANDOTRATAMI ?__ @Gereljsb?""? solicita ayuda para encontrar Stimol en Caracas Se necesita con urgencia @SiempreElDoc @a??_",9,2014-09-08 23:55:28 +0000,2
6455,19,RT @reynazaso: @CuponManiaVe. Necesit?_ Tryptanol de 25mg para tratamiento de Fibromialgia urgente!,43,2014-09-04 11:33:20 +0000,2
6459,19,"RT @lateja_corrida: Se necesita Eutyrox de 50. Por favor, si alguien tiene o sabe se lo agradeciamos",10,2014-09-03 19:15:46 +0000,2
6467,19,RT @brujo70: @DONANDOTRATAMI @farmasalud se necesita Valpron jarabe para ni??o adolescente x favor dnd ubicarlo muchas gracias Barquisimeto ??_,2,2014-09-01 12:08:15 +0000,2
6478,19,"RT @Lamozamoza: Solicitando Metotrexato 2,5 mg,Cloroquina 250 mg y Losartan potasico 50mg Agradeciendo info @AyudaMedicinasV @FLaPastillita??_",11,2014-08-27 22:30:55 +0000,2
6479,19,"RT @BrigetteRosales: URGENTE: Insulina, NTH y Cristalina, si alguien tiene info de donde la puedo conseguir @Necesidades_ @SOSmedicina @DON??_",6,2014-08-27 22:31:06 +0000,2
6485,19,RT @Mapinflov: ???@jasmin_carola:Ncesito urgent 5 ampollas sinagys ni??a cardiopatia congenita 04244185837 #valencia gracias @DONANDOTRATAMI @??_,3,2014-08-27 21:12:19 +0000,2
6489,19,RT @ValSalud: @DONANDOTRATAMI Via @zairamona se necesita valpron ni??o de 8 a??os urgente 250 mg ayudemme no tengo no puede dejar de tomarlo,5,2014-08-27 22:27:50 +0000,2
6501,19,RT @spvzla: #ServicioP?_blico @hildac1405 necesita #Urgente para comprar o en #Donaci?_n OXICODAL de 600 ?_ 300mg *Ccs / @DONANDOTRATAMI,2,2014-07-31 14:41:30 +0000,2
6502,19,"RT @ISerapita: ?__ @palindromica Solicita URGENTE ?""? BACLOFENO TAB 25 mg ?""? Maracay ?""< @DONANDOTRATAMI",2,2014-08-04 05:43:06 +0000,2
6504,19,RT @turecipeonline: #URGENTE adrianrangel7788@hotmail.com solicita #DONACION STALEVO 50MG LIORESAL 10 25MG SULFATO DE ZING SOL ORAL PED GUA??_,3,2014-07-31 12:46:59 +0000,2
6507,19,RT @spvzla: #ServicioP?_blico RT @marialex_24: @LosDulcesdeYaya #Urgente necesito 10sobres p/mi nieto5a Valencia http://t.co/fgFGgRqfnm / @D??_,3,2014-07-30 02:20:26 +0000,2
6508,19,"RT @spvzla: #ServicioP?_blico RT @LicAnna ""@pedroluisflores: amigo @Jeanchito necesita urgente:Oxicodal 300mg. Alguien puede ayudarlo?"" / @D??_",6,2014-07-30 02:20:18 +0000,2
6510,19,Se requiere DIGOXINA AMP. URGENTE @turecipeonline @SanandoVE  @FLaPastillita @saladcrisis @AyudaMedicinasV,3,2014-07-30 01:15:18 +0000,2
6513,19,RT @turecipeonline: #URGENTE @Mirthika solicita Wobenzym Grag en CCS #ViaTuRecipeOnline @DonandoMedicin1,2,2014-07-30 01:08:48 +0000,2
6514,19,"RT @spvzla: #ServicioP?_blico @mednoza_alfredo solicita ZALDIAR, ULTRACET o TRAMAL paciente c/lesi?_n en columna *Villa de Cura Aragua / @DON??_",7,2014-07-30 01:06:49 +0000,2
6516,19,RT @turecipeonline: #URGENTE @yuliperiodista solicita ARAVA 20mg en BARQUISIMETO #ViaTuRecipeOnline @DONANDOTRATAMI,4,2014-07-30 01:06:32 +0000,2
6521,19,RT @maholydiaz: Urgente: Necesito Tramal 100 mg. en gotas. Por favor difundir. ??Gracias! Que Dios los bendiga. #Caracas http://t.co/3mrga9y??_,691,2014-07-27 00:16:15 +0000,2
6522,19,@SanandoVE Hola tendran Painfort tenemos un ni??o de 14 con un Osteosarcoma muy grande en Barqto. UrGENTE,2,2014-07-30 00:57:51 +0000,2
6523,19,"RT @ISerapita: ?__  @RuthleibiS Solicita ?""? VENTIDE  ?""? Barquisimeto ?""< @DONANDOTRATAMI",2,2014-07-30 01:03:32 +0000,2
6535,19,RT @isamaran1: @soysoberania @DONANDOTRATAMI @Profeballa @DameZanotti #Medicamento AUGMENTIN - SE SOLICITA - Favor colaborar b?_squeda. #CAR??_,2,2014-07-23 12:07:48 +0000,2
6538,19,"RT @leydidi34: @DONANDOTRATAMI Necesito con urgencia Colesteramina,si alguien sabe donde conseguirla o tiene para donar  favor avisar por e??_",3,2014-07-23 12:07:25 +0000,2
6540,19,RT @spvzla: #ServicioP?_blico @TereTorrelles necesita #Urgente METROTEXATE pastillas 5mg p/su hermanita *Bqto / @DONANDOTRATAMI,3,2014-07-23 12:07:20 +0000,2
6541,19,"RT @johan_Garcia_40: @DONANDOTRATAMI Mi hermana padece Cancer de seno y necesita PAINFORT, no lo conseguimos,  es lo unico q le calma el do??_",3,2014-07-23 12:07:17 +0000,2
6546,19,"RT @Kcostero: ""@lobenavides: Necesito conseguir EUTHYROX 50 o 100 mcg si saben donde hay por favor av?_senme!""@DONANDOTRATAMI",2,2014-07-23 12:06:19 +0000,2
6570,19,RT @al3grla: BN se necesita #Urgente Paxil 12.5mg Ccs tendr??n disponible? @SanandoVE @DONANDOTRATAMI @fundafarmacia @FusaintVE @Farmacarlot??_,4,2014-07-19 02:40:48 +0000,2
6571,19,RT @sabrinaluigis_: v?_a @virgilioflores: ayuda Frisium 20 mg es para mi hija con Par??lisis Cerebral @SanandoVE @cirujano @DameZanotti @DONA??_,10,2014-07-15 17:08:09 +0000,2
6576,19,"RT @ISerapita: ?__ @msmcandanga Solicita URGENTE ?""? DIGOXINA 0.25 mg ?""? Caracas / M??rida ?""< @FLaPastillita @DONANDOTRATAMI @FundacionSVida @fund??_",2,2014-07-12 10:12:35 +0000,2
