id,user_id,text,retweet_count,posted_at,cluster
4452,24,RT @nelaccs: Para mi sorpresa hace dias ofrezco insulina (Humulin N) en DONACION y nadie me escribe que la necesita ....,14,2011-12-23 02:39:34 +0000,1
4604,24,via @amilkacarreo: @jpernalete:Urgnt s rquir Anticuerpo llamado SYNAGIS n calidad d donacion p bb prematuro. Liliana4145218106 y Lorenzo4143,0,2011-06-29 14:38:26 +0000,1
4741,24,via @amilkacarreo: @trafficVALENCIA: via @marimayel61: Dos Ampollas de Endoxan de 500mg. Donadas a quien las necesite. 04144138853.,0,2011-05-27 14:13:04 +0000,1
5249,24,"via @yingris: Para Sra. Graciela de Lorenzo. Medicamento Metrotexate de 2,5 c??psulas. Comunicarse por el n?_mero: 0416.474.41.43",0,2011-03-11 22:08:14 +0000,1
5527,32,RT @made_prieto: @Pura_Miel @Gavil0224 @AyudandoVzla @spvzla Nemodine30 mg Comp. Nimodipina Disponible en @corazonymanos01 llamar y confirm??_,3,2017-02-18 18:37:24 +0000,1
5585,32,"RT @AnonMundial: ?????Š__ÎÂ26/01 Disponible en Farmacia SEBOAT CIPROFLOXACINA 500 mg, CALCIBON D, CALCIBON supra, ALTHERA _??_02415146365 L-V 8:30 am??_",83,2017-01-26 22:28:19 +0000,1
5591,32,"RT @juanlorenzodona: Tenemos para donar ARTANE de 2mg, trabajando junto con la @FundaDistoniaVe Estamos en #Caracas @ManosparaVargas @Ayuda??_",56,2017-01-26 22:25:51 +0000,1
5685,32,RT @22Amarilis: 2/2 HIPERLIPEM de 100mgFUROSEMIDA de 20mg contacto 0412 029 7522 @AyudandoVzla,1,2016-11-26 17:35:41 +0000,1
5740,32,Se donan las medicinas: Profenid 2ml. Y Profenid 150 mg. Contacto: 04241676716 @jesusmedinae @Javierito321 @SonrisaContigo @AnonMundial,14,2016-11-05 02:11:50 +0000,1
5741,32,Se dona la medicina: Metronidazol (Flegyl) Intravenoso 0.5 uso clinico. Contacto:04241676716 @jesusmedinae @Javierito321 @SonrisaContigo,14,2016-11-05 02:08:57 +0000,1
5747,32,"RT @farmaciamedanos: Llego Glucosamina  +Chondroithin, Benicar de 40 mg",15,2016-11-04 23:08:10 +0000,1
5751,32,RT @farmaciamedanos: Adalat Oros de 60 (Nifedipina 60mg ) https://t.co/nr1BbrDzBp,22,2016-11-04 17:59:51 +0000,1
5785,32,"RT @marizadas: @AdonaGonzalez @fundatiacruz Buenas noches, no, todav?_a tengo el valpron pastillas para cambio",1,2016-10-28 16:20:56 +0000,1
5822,32,RT @fundatiacruz: KEPPRA DISPONIBLE EN POCAS CANTIDADES Y NO SE GARANTIZA EXISTENCIA EN @FundacionBADAN DE LOS CORTIJOS,5,2016-10-14 00:52:04 +0000,1
5842,32,"RT @Nitanmalandro_: Dispongo de furosemida en amp 20/2ml, disponible 10 amp, inf al dm o al 04120724389.. https://t.co/3PapRvqCGk",1,2016-10-02 17:37:32 +0000,1
5885,32,RT @DonaMed_VE: GENURIN pastillas 200Mg. en Nueva Esparta disponible para donaci?_n en este link -> https://t.co/nOyvJfvPJr,14,2016-08-14 04:57:12 +0000,1
5951,32,RT @fundatiacruz: NORVASC TABL.5MG. Locatel Ciudad Alianza Telf. 0245-5718249.,9,2016-07-23 00:28:56 +0000,1
5954,32,"RT @fundatiacruz: CONCOR TABL.2.5MG. Locatel La Yaguara,El Valle,Petare",16,2016-07-23 00:28:49 +0000,1
5955,32,"RT @fundatiacruz: ESOZ CAPS. 40MG. Locatel Boleita,BO Center,Parque Caracas",9,2016-07-23 00:28:51 +0000,1
5972,28,Disponible: FLAVOL 20 CAPSULAS. https://t.co/z1JRzvcYcA,3,2017-03-18 18:32:13 +0000,1
5974,28,Disponible: SUNTA 375 mg 14 tabletas (Sultamicilina). https://t.co/KeTIuw3Q7w,2,2017-03-18 18:22:55 +0000,1
5975,28,"Disponible: COVENTROL 12,5 mg (Carvedilol) https://t.co/etLkc0raPn",3,2017-03-18 18:11:11 +0000,1
5977,28,Disponible: ENALAPRIL 20 mg. https://t.co/P79M8Bt1hp,2,2017-03-18 16:47:29 +0000,1
5979,28,Disponible: FINASTERIDE 5 mg 30 tabletas. https://t.co/HEa8HB9wNo,1,2017-03-18 16:51:12 +0000,1
5981,28,Disponible: SOLUMEDROL 500 mg. https://t.co/A03oMbosHF,0,2017-03-18 16:50:32 +0000,1
5983,28,Disponible: CANDER (Candesartan) 8 mg. https://t.co/7MfjXeOMdq,1,2017-03-18 16:59:37 +0000,1
5988,28,Disponible: DODEMINA ampolla. https://t.co/KC7gKE96c5,1,2017-03-18 16:48:12 +0000,1
5993,28,Disponible: ENALAPRIL 20 mg. https://t.co/yO6Wx494R0,1,2017-03-17 15:16:50 +0000,1
5995,28,Disponible: LACTEOL FORT x 12 C??psulas. https://t.co/he3Bwqy6S0,2,2017-03-17 15:12:16 +0000,1
5996,28,Disponible: SOLUMEDROL 500 mg. https://t.co/vQbELXYrye,3,2017-03-17 15:12:53 +0000,1
5998,28,Disponible: DODEMINA ampolla. https://t.co/iupA6Jp2Xc,1,2017-03-17 15:13:11 +0000,1
5999,28,Disponible: FINASTERIDE 5 mg 30 tabletas. https://t.co/cOPYcmIbuT,2,2017-03-17 15:11:56 +0000,1
6000,28,Disponible: EUTHYROX 100 mcg. https://t.co/Mjgx52Qc42,1,2017-03-17 15:13:33 +0000,1
6008,28,Disponible: CANDER (Candesartan) 8 mg. https://t.co/fJtdFFufvz,0,2017-03-13 15:31:55 +0000,1
6012,28,Disponible: LACTEOL FORT x 12 C??psulas. https://t.co/WGmgEubPfs,4,2017-03-11 13:49:59 +0000,1
6013,28,Disponible: ZIAC 10 mg 30 Tabletas. https://t.co/e3tNnPujmW,4,2017-03-11 13:48:58 +0000,1
6014,28,Disponible: FINASTERIDE 5 mg 30 tabletas. https://t.co/CV0CRC8jeO,3,2017-03-11 13:57:03 +0000,1
6015,28,Disponible BIOTALOL 5 mg 30 comprimidos. https://t.co/D6qMtnvaOP,2,2017-03-11 13:48:23 +0000,1
6016,28,Disponible: EUTHYROX 100 mcg. https://t.co/jhLNmwMlSf,2,2017-03-11 13:42:10 +0000,1
6017,28,Disponible: SOLUMEDROL 500 mg. https://t.co/THe4ti44RH,3,2017-03-11 13:44:07 +0000,1
6018,28,Disponible: RIDAL 2 mg 20 tabletas. https://t.co/LQ6dPtRYqX,30,2017-03-11 13:40:25 +0000,1
6020,28,Disponible: RIFAMIX (Rifaximina). https://t.co/RostR1aNf5,1,2017-03-11 13:41:02 +0000,1
6021,28,Disponible: DODEMINA ampolla. https://t.co/cvDxZuIiN0,2,2017-03-11 13:43:04 +0000,1
6025,28,Disponible: FULGRAM 600 mg 60 ml. https://t.co/r9dkpM5OcO,2,2017-03-09 03:35:32 +0000,1
6026,28,Disponible: NEURIXA (Pregabalina) 150 mg. https://t.co/Joya8S8TBV,4,2017-03-11 13:41:46 +0000,1
6027,28,"Disponible: ZIAC 2,5 mg. https://t.co/YlVBg7ZGH5",1,2017-03-09 03:31:27 +0000,1
6030,28,Disponible: NEURIXA (Pregabalina) 150 mg. https://t.co/AaYqTbesBy,2,2017-03-08 19:22:41 +0000,1
6033,28,Disponible: RIFAMIX (Rifaximina). https://t.co/OtUie6Sy1B,2,2017-03-09 03:42:02 +0000,1
6034,28,RT @BuscoTuMedicina: Disponible: EUTHYROX 100 mcg. https://t.co/lNspK75nQa,12,2017-03-06 15:10:53 +0000,1
6073,28,Disponible: SOLUMEDROL 500 mg. https://t.co/GFLdejeESf,1,2017-02-25 03:36:58 +0000,1
6075,28,Disponible: EUTHYROX 100 mcg. https://t.co/lNspK75nQa,12,2017-02-24 19:43:29 +0000,1
6076,28,Disponible: TAPAZOL. https://t.co/f7c9j8fKrl,1,2017-02-25 00:41:50 +0000,1
6077,28,Disponible: PREVERAL. https://t.co/qDNHq6phov,0,2017-02-24 19:42:44 +0000,1
6079,28,Disponible: BIOTALOL 5 mg. https://t.co/bjTudCS2LO,0,2017-02-24 03:26:56 +0000,1
6082,28,Disponible: BIOTALOL 5 mg. https://t.co/w2u6Uy1K2r,0,2017-02-24 19:41:16 +0000,1
6085,28,RT @BuscoTuMedicina: Disponible: PREVERAL. https://t.co/VPxGD9aNQ0,1,2017-02-21 21:15:16 +0000,1
6088,28,RT @BuscoTuMedicina: Disponible: EUTHYROX 100 mcg. https://t.co/ge1GAszGHD,1,2017-02-21 21:13:55 +0000,1
6089,28,Disponible: EUTHYROX 100 mcg. https://t.co/ge1GAszGHD,1,2017-02-20 14:51:14 +0000,1
6090,28,@ErlevenL Tengo Ciprofloxacina de 500 mg.,0,2017-02-21 02:35:22 +0000,1
6091,28,Disponible: PREVERAL. https://t.co/VPxGD9aNQ0,1,2017-02-20 14:30:12 +0000,1
6092,28,Disponible: CORASPIRINA. https://t.co/FEafCXnMkL,2,2017-02-20 03:01:24 +0000,1
6100,19,"@JoseLuisYepez  Buen dia, nosotros tenemos disponible Amikacina para la paciente que les solicito. Pueden comunicarse al 04245149091",2,2015-04-24 11:34:46 +0000,1
6137,19,RT @zizou7310: ???@Vilmix: dono 2 cajas de diaformina 10000 y 3 amp de Granocyte 34 dif?_ndanlo porfa y avisen??Š__Ò— @Donatumed @ACLAVE @al3grla @D??_,7,2015-01-31 03:09:28 +0000,1
6139,19,"RT @danixxx1990: @FLaPastillita @AyudaMedicinasV @DONANDOTRATAMI Se dona ""APROVEL"" de 150mg...!",5,2015-01-31 03:09:07 +0000,1
6155,19,RT @lahijadekunta: Estoy donando  dos cajass de #Metformina 30 tabletas |Exp: 02-15| Estoy en #LaVictoria #Aragua @Donatumed,10,2015-01-20 20:56:58 +0000,1
6169,19,RT @ACLAVE: via @DONANDOTRATAMI hay OLMESARTAN en farmacia San Ignacio Av libertador Barquisimeto,6,2015-01-17 01:18:53 +0000,1
6187,19,RT @spvzla: @FundacionSVida @ACLAVE @luisoliveros13 @fundacionusum CARBOPLATINO 450 MG. AMP solo en Badan Pto La Cruz y Pto Ordaz,2,2015-01-15 19:03:29 +0000,1
6189,19,"RT @FundacionBADAN: Buen d?_a, Keppra disponible en casi todas nuestras sucursales, saludos @DONANDOTRATAMI @mariconchis",3,2015-01-14 01:23:39 +0000,1
6196,19,"RT @FarmaciaLaManga: Tenemos disponible: CIPROLET E.V, IMIDEX E.V., BACQURE E.V., Ramipril 10mgs. @DONANDOTRATAMI @trafficLARA",4,2015-01-13 13:24:30 +0000,1
6197,19,"RT @Nilsacf: @Gabo_Dominguez RT @feefyire: @DONANDOTRATAMI @SOSmedicina Tengo trileptal y depakine, contactar 0412-6822101 http://t.co/GmTV??_",23,2015-01-13 11:24:36 +0000,1
6226,19,RT @Eduardourdaneta: @DONANDOTRATAMI por cambio de tratamiento dispongo de varias cajas de STRATTERA / Abretia (Atomoxetina) de 60 mg,2,2014-12-17 02:17:57 +0000,1
6232,19,RT @turecipeonline: #ATENCION sarid72@hotmail.com ofrece en donaci?_n sinemet de 25/250mg en Valencia #ViaTuRecipeOnline @DONANDOTRATAMI,2,2014-11-26 11:27:14 +0000,1
6246,19,RT @FarmaciaLaManga: @DONANDOTRATAMI Estimados clientes ya tenemos disponible Acetaminofen tabletas de 650mgs. Cantidades l?_mitadas,4,2014-11-14 01:35:53 +0000,1
6253,19,"RT @spvzla: #ServicioP?_blico @adri_lizarraga tiene en #Donaci?_n Ecalta 100mg/Eritromicina 250mg/5ml/Dip 1g/5ml/Tobramicina 0,3%(USADOS) /@D??_",6,2014-11-12 00:58:31 +0000,1
6277,19,RT @spvzla: #Donaci?_n #ServicioP?_blico @hectorojeda1 dona 4 cajas TRANGOREX 200MG _??_04242735967 / @DONANDOTRATAMI http://t.co/OXFyZ7qJRL,5,2014-11-01 09:34:53 +0000,1
6287,19,"RT @jhoendrychacin: @DONANDOTRATAMI buenas tengo pa donar bactrimel, vibramicina, solugel, niosilin, epiduo gel, terramicina, sr. juan 0414??_",3,2014-10-28 18:58:53 +0000,1
6288,19,"RT @jhoendrychacin: @DONANDOTRATAMI buenas pa donar vibramicina 100mg, bactrimel 400mg-80mg, solugel, niosilin, epiduo gel, terramicina, s??_",1,2014-10-28 18:58:47 +0000,1
6292,19,RT @spvzla: #Donaci?_n #ServicioP?_blico una amiga tiene para donar 9 pastillas Secotex Ocas V-ene2015 y Provera 10mg 20 TAB *Ccs / @DONANDOT??_,4,2014-10-28 03:07:27 +0000,1
6294,19,RT @ConDosT: @Donatumed @FLaPastillita @DONANDOTRATAMI tengo para donar ampollas de Primperan/Irtopan 10mg para administraci?_n endovenosa #??_,1,2014-10-26 04:49:36 +0000,1
6305,19,RT @FarmaciaLaManga: #ServicioP?_blico @DONANDOTRATAMI Tenemos disponible BACQURE INYECCI??N 500MGS. IV Info al 02532925037,3,2014-10-22 22:26:23 +0000,1
6306,19,"RT @FusaintVE: @Radiominuto790 @DONANDOTRATAMI DISPONEMOS DE: INDOCID, COMUNICARSE POR (0212) 5502077 / 2143425,o web: http://t.co/yPkXh0hw??_",3,2014-10-22 22:26:01 +0000,1
6307,19,"RT @FusaintVE: @Maribel_18_m @DONANDOTRATAMI DISPONEMOS DE: ILTUX, COMUNICARSE POR (0212) 5502077 / 2143425,o web: http://t.co/yPkXh0hwlj R??_",3,2014-10-22 22:25:52 +0000,1
6337,19,@elmadrugonazo el paciente que necesita Rocephin comunicarse con nosotros 04245149091,0,2014-10-09 10:54:16 +0000,1
6343,19,"RT @aleacevedo78: @DONANDOTRATAMI ""@SIHL2008: Buen d?_a tenemos 3 cajitas d #Novarona 200 mg, info por esta v?_a http://t.co/XEnDLLw6Fg @ElNa??_",3,2014-10-09 10:47:38 +0000,1
6349,19,"RT @PublServ: ""@rossanaorlando: ""@360UCV: #ServicioP?_blico @nadezkat tiene en donaci?_n 3 cajas de Ondansetron"" @DONANDOTRATAMI @spvzla""",5,2014-10-08 03:36:12 +0000,1
6366,19,"RT @rossanaorlando: ""@360UCV: #ServicioP?_blico @nadezkat tiene en donaci?_n 3 cajas de Ondansetron"" @DONANDOTRATAMI @spvzla",5,2014-10-06 04:23:20 +0000,1
6377,19,RT @zizou7310: ???@spvzla: @roc81 tiene en #Donaci?_n Macrodantina 100mg comunicarse por whatsapp al 04129325670 *Ccs / @Donatumed @DONANDOTRA??_,3,2014-10-02 15:26:05 +0000,1
6385,19,RT @spvzla: #ServicioP?_blico @auravrondon tiene 3caja y 1/2 de COZAAR 50mg para donar y necesita ubicar EUTHYROX 100mg *Ccs / @DONANDOTRATA??_,4,2014-09-27 09:34:35 +0000,1
6387,19,"RT @zizou7310: ???@spvzla: @auravrondon tiene 3caja y 1/2 de COZAAR 50mg para donar y necesita ubicar EUTHYROX 100mg *Ccs"" @Donatumed @DONAND??_",2,2014-09-28 19:58:43 +0000,1
6395,19,"RT @anacriolla: @ElNacionalWeb #ServicioP?_blico llego daflon 500 mgs a sucursales d locatel en el territorio nacional ayer, pregunte x aqui??_",26,2014-09-25 14:26:24 +0000,1
6418,19,RT @zizou7310: ???@spvzla: @ewarlina: para donar 3 frascos de acetaminofen jarabe pediatrico??Š__Ò— @Donatumed @SOSDonaciones @DonandoMedicin1 @DON??_,2,2014-09-22 15:26:15 +0000,1
6436,19,RT @FusaintVE: @mariacoli @DONANDOTRATAMI  disponemos de BETALOC enviamos a todo el pais llamar al 02125502077,3,2014-09-12 20:05:03 +0000,1
6465,19,"RT @FusaintVE: @farmakeily @DONANDOTRATAMI  disponemos del medicamento ONICIT 0,25 MG enviamos a todo el pais 02125502077",4,2014-09-01 12:08:47 +0000,1
6473,19,"RT @Mapinflov: @LorenUndercover: Tngo para donar mdicinas para cancr Xeloda, Onicit, Ondansetron y fluoruracilo 500mg/10ml @ayudasocialmed ??_",3,2014-08-28 15:14:16 +0000,1
6487,19,"RT @ingridmercedes1: ""@makamalo: Se donan 3 cajas 100 tab c/u fenitoina sodica 100 mg de liber prolong dilantil Pfizer (dantoinal).  042417??_",3,2014-08-27 21:12:49 +0000,1
6494,19,"RT @FLaPastillita: Para donar HIDROTEN 12,5mg, CO APROVEL 150mg/12,5, CILOSTAL 50mg, METFORMINA CLORHIDRATO 500mg, MONOCARD 20mg #ayudanosa??_",103,2014-08-10 11:56:50 +0000,1
6498,19,"RT @ISerapita: #DonacionMed ?__ @twittdanita  Ofrece ?""? KIT DE DI?Š__’_LISIS PERITONEAL ?""? Puerto La Cruz ?""< @ACLAVE @fundacionusum @FLaPastillita @D??_",12,2014-08-04 05:43:09 +0000,1
6527,19,@ACLAVE  tiene Alpran para donar,0,2014-07-26 03:42:38 +0000,1
6532,19,RT @spvzla: #ServicioP?_blico @yeseniatoral tiene para #Donar Carbamazepina 200mg *Caracas / @DONANDOTRATAMI,4,2014-07-25 17:09:16 +0000,1
6536,19,RT @spvzla: #ServicioP?_blico #Atenci?_n @paudm tiene para #Donar una (1) caja de Aldactone 100Mg *Caracas / @DONANDOTRATAMI,2,2014-07-23 12:08:38 +0000,1
6555,19,RT @al3grla: #ServicioP?_blico #Atenci?_n @paudm tiene para #Donar una (1) caja de Aldactone 100Mg Ccs v?_a> @spvzla @CuponManiaVe @DONANDOTRA??_,5,2014-07-22 02:10:31 +0000,1
6556,19,"RT @fundacionusum: @DONANDOTRATAMI #Donaci?_nMed > @Yluna2002Maria 1 caja de CEFAZOLINA 1g para quien la necesite , vence 11/2014   EDO.SUCR??_",2,2014-07-20 20:19:55 +0000,1
6574,19,"RT @ISerapita: #Donaci?_nMed ?__ @Corbhata   Ofrece?""? THYRAX Comp 100 mcg ?""< @FLaPastillita @DONANDOTRATAMI  @fundacionusum @ACLAVE @saladcrisis",1,2014-07-12 10:12:37 +0000,1
6606,19,RT @MIEL_FE: Tengo Valdoxan 25 mg (28 pastillas) tienen alg?_n sitio donde me lo reciban  cerca de san bernardino para donarlo ? @DONANDOTRA??_,1,2014-07-07 21:36:00 +0000,1
6609,19,"RT @ISerapita: #Donaci?_nMed ?__ @mjguedez   Ofrece?""? ENBREL ?""< @FLaPastillita @DONANDOTRATAMI @fundacionusum @ACLAVE",11,2014-07-07 21:35:16 +0000,1
6626,19,"RT @yeye14contigo: @DONANDOTRATAMI tengo para donar de un familiar que no uso mas : patoxetina 20 mg, rivotril 2mg, logat , vigentes, en ca??_",1,2014-07-04 16:48:39 +0000,1
6627,19,"RT @ISerapita: #Donaci?_nMed ?__ @mauryccm  Ofrece ?""? OSELTAMIVIR ?""? Vence 02/15 ?""? Caracas ?""< @DONANDOTRATAMI @FLaPastillita  @saladcrisis",7,2014-07-04 16:48:30 +0000,1
6628,19,"RT @ISerapita: #Donaci?_nMed ?__ @ronigalactica Ofrece ?""? 02 CAJAS CITRACAL D CAPS BLANDAS X 64 y ATORVASTATINA 40 MG X 10 ?""? Caracas ?""< @DONANDO??_",4,2014-07-04 16:48:25 +0000,1
6638,19,"RT @ISerapita: #Donaci?_nMed?__@rOotsMina Ofrece ?""?02 CAT??TER FOLEY (Nro 18 Latex  y 22 Silic?_n)?""?01 caja SOL ISOT??NICA (CLORURO DE SODIO) ?""<@DON??_",1,2014-07-02 07:51:20 +0000,1
6651,19,"RT @ISerapita: #Donaci?_nMed ?__ @davidagr Ofrece ?""? 02 BENZETACIL 1.200.000 UI AMP ?""< @DONANDOTRATAMI @FLaPastillita @fundacionusum @corazonyma??_",1,2014-06-30 19:17:48 +0000,1
6653,19,"RT @ISerapita: #Donaci?_nMed ?__ @anitavalsag  Ofrece ?""? VALSARTAN HCT 160 MG/12.5 MG ?""< @DONANDOTRATAMI @FLaPastillita @fundacionusum @corazony??_",2,2014-06-30 19:17:42 +0000,1
6654,19,"RT @ISerapita: #Donaci?_nMed ?__ @mserranocaa    Ofrece ?""? 02 cajas METROVAX 500 mg ?""? 01 caja UNASYN 750 mg ?""? Caracas ?""< @DONANDOTRATAMI @FLaPas??_",1,2014-06-30 19:17:38 +0000,1
6658,19,"RT @ingridmercedes1: ""Via @Marilynsomaza: Se donan: Hiperlip??n d 100 mg; Metformina d 850 y el inhalador Aeroday. inf x esta v?_a!"" @DONANDO??_",3,2014-06-29 23:11:56 +0000,1
6662,19,RT @Iridesc3nt: #Donando 4 cajas Diaformina 850mg. Vencen en sept2014 #Caracas @FLaPastillita @DONANDOTRATAMI,4,2014-06-29 23:11:44 +0000,1
6667,19,Disponible para donar @Radiominuto790  @NotiPromar @zaibelgil @gabiteran @peraltaenfama http://t.co/VvhYJfJYzH,43,2014-06-29 02:07:35 +0000,1
6668,19,Disponible para donar @Radiominuto790  @NotiPromar @zaibelgil @gabiteran @peraltaenfama http://t.co/xINmnp0Vac,3,2014-06-29 02:06:36 +0000,1
6670,19,Disponible para donar @Radiominuto790  @NotiPromar @zaibelgil @gabiteran @peraltaenfama http://t.co/k1So1Huci4,24,2014-06-29 02:03:32 +0000,1
6671,19,Disponible para donar @Radiominuto790  @NotiPromar @zaibelgil @gabiteran @peraltaenfama http://t.co/k1So1Huci4 http://t.co/EYWHCS8avp,16,2014-06-29 02:05:05 +0000,1
6697,19,Para donar Atenolol de 50 y 100 mg,3,2014-06-25 02:44:12 +0000,1
6715,19,"Locatel Baqto este, tiene Glucofage de 500mg",1,2014-06-22 20:48:10 +0000,1
6721,19,Se solicita GENTAMICINA EV 80MG amp pac Barqto. @Farmaignacio @LocatelVzla @fundacionusum @saladcrisis,4,2014-06-21 04:12:07 +0000,1
6732,19,RT @NotiPromar: #ServicioSocial: Para donar Metfor L.P Miflomide 200 y 400 mcg- AirOn adulto y pedi??trico Atenolol 50 y 100mg- Bacipro. V?_a??_,4,2014-06-18 19:27:32 +0000,1
6736,19,"RT @ISerapita: #Donaci?_nMed ?__ @ronigalactica Ofrece ?""? RIOPAN GEL ?""? ATORVASTATINA 40 mg ?""? CITRACAL D CAPS BLANDAS ?""< @DONANDOTRATAMI @FLaPast??_",4,2014-06-18 19:26:30 +0000,1
6739,19,"RT @ISerapita: #Donaci?_nMed ?__ @ttmp67 Ofrece ?""? DILANTIN CAP 100 mg ?""< @DONANDOTRATAMI @FLaPastillita  @corazonymanos01 @FundacionSVida @fund??_",3,2014-06-18 15:26:13 +0000,1
6741,19,En Promar TV tienen para Donar  Carbamazepina y Acido Valprohico,6,2014-06-18 11:51:18 +0000,1
6745,19,Tenemos para donar Metfor L.P Miflomide 200 y 400 mcg- AirOn adulto y pediatrico Atenolol 50 y 100mg- Bacipro @trafficLARA @Radiominuto79,18,2014-06-18 01:47:19 +0000,1
6748,19,Tenemos para donar Metfor L.P / Miflomide 200 y 400 mcg / AirOn adulto y pediatrico / Atenolol 50 y 100mg / Bacipro ev,2,2014-06-18 01:43:55 +0000,1
6749,19,"RT @Chati90: ""@ronigalactica:Ofrezco en Donativo 3 cajas de Atorvastatina, 2 cajas de Citracal D caps blandas, 20 sobres de Riopsn Caracas""??_",8,2014-06-18 01:28:41 +0000,1
6757,19,"RT @ISerapita: #Donaci?_nMed ?__ @nashb2005  Ofrece ?""? FLEBOSMIN 500 mg - vence julio 2015 ?""< @DONANDOTRATAMI @saladcrisis",4,2014-06-16 14:13:06 +0000,1
6766,19,RT @AyudaMedicinasV: Atenci?_n #Donaci?_n de @PilarMieres 1 caja de Daflon de 500 mg y 2 cajas de Euthyrox de 150 mg @DonandoMedicin1 @DONAND??_,8,2014-06-16 00:33:35 +0000,1
6779,19,Disponible DIGOXINA para pacientes de Caracas.,3,2014-06-13 15:03:27 +0000,1
6782,19,RT @FusaintVE: @ISerapita @Catira77 @fundacionusum @FLaPastillita @DONANDOTRATAMI @saladcrisis  disponesmos de metrotexate llamar al 021255??_,4,2014-06-13 13:11:24 +0000,1
6786,19,RT @LocatelVzla_ATC: Hola @MariselaAlvino s?_lo tenemos disponible BENICAR AMLO TAB.REC.20MG/5MG en Locatel La Candelaria y La Castellana. S??_,2,2014-06-13 12:58:53 +0000,1
6788,19,Pacientes de Caracas que necesiten Digoxina contactarnos,0,2014-06-13 12:14:49 +0000,1
6791,19,"RT @ISerapita: #Donaci?_nMed ?__ @CoroCarita Ofrece ?""? ILTUX HCT 40 MG/12.5 MG ?""? VALSARTAN 160 MG ?""? DI EUDRIN 50 MG ?""? VEDIPAL 450 MG/50 MG ?""< @D??_",3,2014-06-13 11:51:35 +0000,1
6793,19,RT @FLaPastillita: #ParaDonar SULAMP (Sultamicilina) 750mg #Difunde #Ay?_danosASeguirAyudando,12,2014-06-13 03:12:30 +0000,1
6821,19,"RT @cecidomi: @DONANDOTRATAMI Hipertensi?_n: Dono 2 cajitas de 20 Caps, c/u, de Tensomax Liberaci?_n Prolongada, Nifedipina, infor, por ac??.",7,2014-06-10 21:41:27 +0000,1
6822,19,Para donar METFOR LP/ ATENOLOL 50 Y 100 MG/ FULGRAN TAB/ AIRON TAB/ MIFLONIDE 200 Y 400 MCG/ CRESTOR 20MG/ ZONTRICON 500MG/ CARDEOL 50MG,3,2014-06-11 00:42:28 +0000,1
6837,19,"RT @fundacionusum: @DONANDOTRATAMI ->@Eli1208  tengo para donar  2 cajas de ATENODOL 50 mg  30/p, una vence 09/14,  la otra 07/15. N.Espart??_",2,2014-06-09 22:47:56 +0000,1
6845,19,RT @AyudaMedicinasV: RT @DameZanotti: #Donaci?_nMed  ?__ @Ninosalasdfe Ofrece ENTEREX  http://t.co/PdMHBvA7rY @DonandoMedicin1 @DONANDOTRATAMI,14,2014-06-09 00:41:28 +0000,1
6848,19,RT @fundacionusum: @spvzla @rpietrobonor Tengo 2 cajas de ?? LOSARTAN 100 mg con 25 mg de ?? HIDROCLOROTIAZIDA para quien lo necesite <-,6,2014-06-08 03:37:13 +0000,1
6850,19,"RT @ImpacientesVZLA: #ParaDonar #VencenPronto Secotex Ocas, Serc, Galvus Met, GenTeal, Rovi, Ridal, Alpram, Celectan, Tarka, Regulip, Prada??_",14,2014-06-08 02:59:00 +0000,1
6860,19,RT @spvzla: @DONANDOTRATAMI @saladcrisis #Donanci?_n #ServicioP?_blico RT @LCAG7: Tengo 3 cajas Euthyrox 125Mcg 25 tabletas c/u p/donar expir??_,4,2014-06-07 04:28:45 +0000,1
6861,19,"RT @ISerapita: #Donaci?_nMed ?__ @hermesarmentad Ofrece ?""? CABERTRIX  0,5 mg (08 comp) y DICYNONE 500 mg/2ml (04 amp) ?""< @DONANDOTRATAMI @fundac??_",8,2014-06-06 02:40:29 +0000,1
6869,19,RT @kathydevargas: @DONANDOTRATAMI Para DONAR Aldomet (Methyldopa) 250mg Info aca. Envio a cualquier parte del pa?_s. Vzla,3,2014-06-07 04:28:03 +0000,1
6873,19,"RT @AyudaMedicinasV: RT @DameZanotti: #Donaci?_nMed  ?__@AtomBas50 Ofrece ?""? GLUCOFAGE 850 mg ?""< @DonandoMedicin1 @DONANDOTRATAMI",5,2014-06-04 00:18:49 +0000,1
6879,19,RT @CuponManiaVe: #ServicioPublico @dinorahdavid tiene medicinas para donar: Remeron 15mg y Tritico 50mg,1,2014-06-01 02:31:31 +0000,1
6881,19,"RT @fundacionusum: @DONANDOTRATAMI> ACTUALIZANDO AL 31/05 SOLO TENEMOS PARA DONAR: DOXIUM 500mg, PENTOXIFILINA 400mg y ALDACTAZIDA 25mg.<-",7,2014-05-31 19:16:36 +0000,1
6898,19,RT @mariconchis: @DONANDOTRATAMI @spvzla Tengo 04 cajas de VALPROM de 500mg para DONAR a quien lo necesite 04168512543,2,2014-05-30 21:18:45 +0000,1
6901,19,RT @spvzla: #ServicioP?_blico RT @mariconchis: @DONANDOTRATAMI Tengo 04 cajas de VALPROM de 500mg para DONAR a quien lo necesite 04168512543,4,2014-05-30 17:16:45 +0000,1
6903,19,Disponible para donar Ceftriaxona 1g amp e Invaz amp infomaci?_n al 04245149091 @elmadrugonazo @elmadrugonazo1,1,2014-05-30 02:12:45 +0000,1
